3.916416375,1,1,1,1,1,1,1,1
3.916416708,1,0,1,1,1,1,1,1
3.916426375,1,1,1,1,1,1,1,1
3.916426875,1,0,1,1,1,1,1,1
3.916433750,1,1,1,1,1,1,1,1
3.916433792,1,0,1,1,1,1,1,1
3.916444500,1,1,1,1,1,1,1,1
3.916444625,1,0,1,1,1,1,1,1
3.916453542,1,1,1,1,1,1,1,1
3.916453583,1,0,1,1,1,1,1,1
3.916455125,1,1,1,1,1,1,1,1
3.916455417,1,0,1,1,1,1,1,1
3.916458375,1,1,1,1,1,1,1,1
3.916458458,1,0,1,1,1,1,1,1
3.916463208,1,1,1,1,1,1,1,1
3.916463333,1,0,1,1,1,1,1,1
3.916468292,1,1,1,1,1,1,1,1
3.916468375,1,0,1,1,1,1,1,1
3.916469458,1,1,1,1,1,1,1,1
3.916469500,1,0,1,1,1,1,1,1
3.916472208,1,1,1,1,1,1,1,1
3.916472500,1,0,1,1,1,1,1,1
3.916481083,1,1,1,1,1,1,1,1
3.916481625,1,0,1,1,1,1,1,1
3.916500333,1,1,1,1,1,1,1,1
3.916500417,1,0,1,1,1,1,1,1
3.916505875,1,1,1,1,1,1,1,1
3.916505917,1,0,1,1,1,1,1,1
3.916508250,1,1,1,1,1,1,1,1
3.916508292,1,0,1,1,1,1,1,1
3.916510375,1,1,1,1,1,1,1,1
3.916510542,1,0,1,1,1,1,1,1
3.916516375,1,1,1,1,1,1,1,1
3.916516500,1,0,1,1,1,1,1,1
3.916528208,1,1,1,1,1,1,1,1
3.916528333,1,0,1,1,1,1,1,1
3.916531667,1,1,1,1,1,1,1,1
3.916531958,1,0,1,1,1,1,1,1
3.916536125,1,1,1,1,1,1,1,1
3.916536250,1,0,1,1,1,1,1,1
3.916590750,1,1,1,1,1,1,1,1
3.916590792,1,0,1,1,1,1,1,1
3.916608875,1,1,1,1,1,1,1,1
3.916608917,1,0,1,1,1,1,1,1
3.916626625,1,1,1,1,1,1,1,1
3.916626708,1,0,1,1,1,1,1,1
3.916652542,1,1,1,1,1,1,1,1
3.916652708,1,0,1,1,1,1,1,1
3.916673250,1,1,1,1,1,1,1,1
3.916673292,1,0,1,1,1,1,1,1
3.916680917,1,1,1,1,1,1,1,1
3.916680958,1,0,1,1,1,1,1,1
3.916730875,1,1,1,1,1,1,1,1
3.916730917,1,0,1,1,1,1,1,1
3.916760542,1,1,1,1,1,1,1,1
3.916760667,1,0,1,1,1,1,1,1
3.916763792,1,1,1,1,1,1,1,1
3.916763958,1,0,1,1,1,1,1,1
3.916826833,1,1,1,1,1,1,1,1
3.916826875,1,0,1,1,1,1,1,1
3.916839833,1,1,1,1,1,1,1,1
3.916839917,1,0,1,1,1,1,1,1
3.916875292,1,1,1,1,1,1,1,1
3.916875375,1,0,1,1,1,1,1,1
3.916877833,1,1,1,1,1,1,1,1
3.916877958,1,0,1,1,1,1,1,1
3.916887542,1,1,1,1,1,1,1,1
3.916887625,1,0,1,1,1,1,1,1
3.916892792,1,1,1,1,1,1,1,1
3.916892875,1,0,1,1,1,1,1,1
3.916913708,1,1,1,1,1,1,1,1
3.916913750,1,0,1,1,1,1,1,1
3.916915917,1,1,1,1,1,1,1,1
3.916916083,1,0,1,1,1,1,1,1
3.919919250,1,1,1,1,1,1,1,1
3.919919375,1,0,1,1,1,1,1,1
3.919925833,1,1,1,1,1,1,1,1
3.919925917,1,0,1,1,1,1,1,1
3.919935250,1,1,1,1,1,1,1,1
3.919935917,1,0,1,1,1,1,1,1
3.919937167,1,1,1,1,1,1,1,1
3.919937208,1,0,1,1,1,1,1,1
3.919949708,1,1,1,1,1,1,1,1
3.919949750,1,0,1,1,1,1,1,1
3.919959000,1,1,1,1,1,1,1,1
3.919959125,1,0,1,1,1,1,1,1
3.919962417,1,1,1,1,1,1,1,1
3.919962542,1,0,1,1,1,1,1,1
3.919963542,1,1,1,1,1,1,1,1
3.919963875,1,0,1,1,1,1,1,1
3.919971083,1,1,1,1,1,1,1,1
3.919971167,1,0,1,1,1,1,1,1
3.919974292,1,1,1,1,1,1,1,1
3.919974750,1,0,1,1,1,1,1,1
3.919976792,1,1,1,1,1,1,1,1
3.919976917,1,0,1,1,1,1,1,1
3.919978375,1,1,1,1,1,1,1,1
3.919978500,1,0,1,1,1,1,1,1
3.919981500,1,1,1,1,1,1,1,1
3.919981583,1,0,1,1,1,1,1,1
3.919986625,1,1,1,1,1,1,1,1
3.919987208,1,0,1,1,1,1,1,1
3.919994333,1,1,1,1,1,1,1,1
3.919995917,1,0,1,1,1,1,1,1
3.920000875,1,1,1,1,1,1,1,1
3.920002542,1,0,1,1,1,1,1,1
3.920004708,1,1,1,1,1,1,1,1
3.920004833,1,0,1,1,1,1,1,1
3.920006083,1,1,1,1,1,1,1,1
3.920006708,1,0,1,1,1,1,1,1
3.920008208,1,1,1,1,1,1,1,1
3.920009417,1,0,1,1,1,1,1,1
3.920011167,1,1,1,1,1,1,1,1
3.920011417,1,0,1,1,1,1,1,1
3.920012583,1,1,1,1,1,1,1,1
3.920013000,1,0,1,1,1,1,1,1
3.920015292,1,1,1,1,1,1,1,1
3.920016250,1,0,1,1,1,1,1,1
3.920020417,1,1,1,1,1,1,1,1
3.920020667,1,0,1,1,1,1,1,1
3.920022250,1,1,1,1,1,1,1,1
3.986243792,0,1,1,1,1,1,1,1
3.986250750,1,1,1,1,1,1,1,1
3.986250833,0,1,1,1,1,1,1,1
3.986259417,1,1,1,1,1,1,1,1
3.986261917,0,1,1,1,1,1,1,1
3.986268875,1,1,1,1,1,1,1,1
3.986269417,0,1,1,1,1,1,1,1
3.986297958,1,1,1,1,1,1,1,1
3.986299292,0,1,1,1,1,1,1,1
3.986317292,1,1,1,1,1,1,1,1
3.986321333,0,1,1,1,1,1,1,1
4.000913000,0,0,1,1,1,1,1,1
4.000920417,0,1,1,1,1,1,1,1
4.000923250,0,0,1,1,1,1,1,1
4.000933708,0,1,1,1,1,1,1,1
4.000935708,0,0,1,1,1,1,1,1
4.004567750,0,1,1,1,1,1,1,1
4.004567792,0,0,1,1,1,1,1,1
4.004596792,0,1,1,1,1,1,1,1
4.004597000,0,0,1,1,1,1,1,1
4.004609167,0,1,1,1,1,1,1,1
4.004609250,0,0,1,1,1,1,1,1
4.004638625,0,1,1,1,1,1,1,1
4.004638708,0,0,1,1,1,1,1,1
4.004640167,0,1,1,1,1,1,1,1
4.004640333,0,0,1,1,1,1,1,1
4.004645708,0,1,1,1,1,1,1,1
4.004645792,0,0,1,1,1,1,1,1
4.004649250,0,1,1,1,1,1,1,1
4.004649667,0,0,1,1,1,1,1,1
4.004665750,0,1,1,1,1,1,1,1
4.004665833,0,0,1,1,1,1,1,1
4.004677250,0,1,1,1,1,1,1,1
4.004677333,0,0,1,1,1,1,1,1
4.004680750,0,1,1,1,1,1,1,1
4.004680875,0,0,1,1,1,1,1,1
4.004682792,0,1,1,1,1,1,1,1
4.004682875,0,0,1,1,1,1,1,1
4.004683792,0,1,1,1,1,1,1,1
4.004684125,0,0,1,1,1,1,1,1
4.004693917,0,1,1,1,1,1,1,1
4.004693958,0,0,1,1,1,1,1,1
4.004703333,0,1,1,1,1,1,1,1
4.004703375,0,0,1,1,1,1,1,1
4.004713792,0,1,1,1,1,1,1,1
4.004714208,0,0,1,1,1,1,1,1
4.004739458,0,1,1,1,1,1,1,1
4.004739500,0,0,1,1,1,1,1,1
4.004744083,0,1,1,1,1,1,1,1
4.004746167,0,0,1,1,1,1,1,1
4.004747125,0,1,1,1,1,1,1,1
4.004747792,0,0,1,1,1,1,1,1
4.004753958,0,1,1,1,1,1,1,1
4.004754583,0,0,1,1,1,1,1,1
4.004760708,0,1,1,1,1,1,1,1
4.004763042,0,0,1,1,1,1,1,1
4.004764083,0,1,1,1,1,1,1,1
4.004764792,0,0,1,1,1,1,1,1
4.004771167,0,1,1,1,1,1,1,1
4.004772375,0,0,1,1,1,1,1,1
4.004780625,0,1,1,1,1,1,1,1
4.004781083,0,0,1,1,1,1,1,1
4.004785875,0,1,1,1,1,1,1,1
4.004786500,0,0,1,1,1,1,1,1
4.004789208,0,1,1,1,1,1,1,1
4.004792000,0,0,1,1,1,1,1,1
4.004799917,0,1,1,1,1,1,1,1
4.004800125,0,0,1,1,1,1,1,1
4.004806250,0,1,1,1,1,1,1,1
4.004807583,0,0,1,1,1,1,1,1
4.004808792,0,1,1,1,1,1,1,1
4.004810583,0,0,1,1,1,1,1,1
4.004815333,0,1,1,1,1,1,1,1
4.004816708,0,0,1,1,1,1,1,1
4.004819542,0,1,1,1,1,1,1,1
4.004821083,0,0,1,1,1,1,1,1
4.004825083,0,1,1,1,1,1,1,1
4.004825292,0,0,1,1,1,1,1,1
4.004828792,0,1,1,1,1,1,1,1
4.004831500,0,0,1,1,1,1,1,1
4.004832833,0,1,1,1,1,1,1,1
4.004833375,0,0,1,1,1,1,1,1
4.004835375,0,1,1,1,1,1,1,1
4.004835792,0,0,1,1,1,1,1,1
4.004840958,0,1,1,1,1,1,1,1
4.004841542,0,0,1,1,1,1,1,1
4.004842708,0,1,1,1,1,1,1,1
4.004842958,0,0,1,1,1,1,1,1
4.004844542,0,1,1,1,1,1,1,1
4.004844667,0,0,1,1,1,1,1,1
4.004852000,0,1,1,1,1,1,1,1
4.004852125,1,1,1,1,1,1,1,1
4.004852167,0,1,1,1,1,1,1,1
4.004852500,0,0,1,1,1,1,1,1
4.004854083,0,1,1,1,1,1,1,1
4.004854792,0,0,1,1,1,1,1,1
4.004856625,0,1,1,1,1,1,1,1
4.004857250,0,0,1,1,1,1,1,1
4.004861333,0,1,1,1,1,1,1,1
4.004861917,0,0,1,1,1,1,1,1
4.004865958,1,0,1,1,1,1,1,1
4.004866042,1,1,1,1,1,1,1,1
4.004866083,0,1,1,1,1,1,1,1
4.004866500,0,0,1,1,1,1,1,1
4.004871042,0,1,1,1,1,1,1,1
4.004871333,0,0,1,1,1,1,1,1
4.004873083,0,1,1,1,1,1,1,1
4.004874375,0,0,1,1,1,1,1,1
4.004877333,0,1,1,1,1,1,1,1
4.004877917,0,0,1,1,1,1,1,1
4.004881625,0,1,1,1,1,1,1,1
4.004882208,0,0,1,1,1,1,1,1
4.004897917,0,1,1,1,1,1,1,1
4.004898958,0,0,1,1,1,1,1,1
4.004903833,0,1,1,1,1,1,1,1
4.004904875,0,0,1,1,1,1,1,1
4.004907125,0,1,1,1,1,1,1,1
4.004907500,0,0,1,1,1,1,1,1
4.004918708,0,1,1,1,1,1,1,1
4.004919042,0,0,1,1,1,1,1,1
4.004922333,0,1,1,1,1,1,1,1
4.004922583,0,0,1,1,1,1,1,1
4.004933458,0,1,1,1,1,1,1,1
4.004934417,0,0,1,1,1,1,1,1
4.004938208,0,1,1,1,1,1,1,1
4.004938375,0,0,1,1,1,1,1,1
4.004939125,0,1,1,1,1,1,1,1
4.004939208,0,0,1,1,1,1,1,1
4.004940625,0,1,1,1,1,1,1,1
4.004941208,0,0,1,1,1,1,1,1
4.004947208,0,1,1,1,1,1,1,1
4.004947333,0,0,1,1,1,1,1,1
4.004963375,0,1,1,1,1,1,1,1
4.004964208,0,0,1,1,1,1,1,1
4.004982167,1,0,1,1,1,1,1,1
4.004982208,0,0,1,1,1,1,1,1
4.004982458,1,0,1,1,1,1,1,1
4.004982500,0,0,1,1,1,1,1,1
4.004984833,1,0,1,1,1,1,1,1
4.004984875,0,0,1,1,1,1,1,1
4.004985375,1,0,1,1,1,1,1,1
4.004985667,0,0,1,1,1,1,1,1
4.004990083,0,1,1,1,1,1,1,1
4.004990167,0,0,1,1,1,1,1,1
4.004992458,0,1,1,1,1,1,1,1
4.004992667,0,0,1,1,1,1,1,1
4.004995000,0,1,1,1,1,1,1,1
4.004995667,0,0,1,1,1,1,1,1
4.004998750,0,1,1,1,1,1,1,1
4.004998917,0,0,1,1,1,1,1,1
4.004999333,1,0,1,1,1,1,1,1
4.004999958,0,1,1,1,1,1,1,1
4.005000000,0,0,1,1,1,1,1,1
4.005000125,0,1,1,1,1,1,1,1
4.005000250,0,0,1,1,1,1,1,1
4.005020125,1,0,1,1,1,1,1,1
4.005021542,0,0,1,1,1,1,1,1
4.005023500,0,1,1,1,1,1,1,1
4.005023542,0,0,1,1,1,1,1,1
4.005027125,1,0,1,1,1,1,1,1
4.005028000,0,0,1,1,1,1,1,1
4.005035792,1,0,1,1,1,1,1,1
4.005036000,0,0,1,1,1,1,1,1
4.005039000,1,0,1,1,1,1,1,1
4.005039792,0,0,1,1,1,1,1,1
4.005044292,1,0,1,1,1,1,1,1
4.005046125,0,0,1,1,1,1,1,1
4.005049000,1,0,1,1,1,1,1,1
4.005049333,0,0,1,1,1,1,1,1
4.005055708,1,0,1,1,1,1,1,1
4.005056167,0,0,1,1,1,1,1,1
4.005068417,0,1,1,1,1,1,1,1
4.005068625,0,0,1,1,1,1,1,1
4.005069625,0,1,1,1,1,1,1,1
4.005069958,0,0,1,1,1,1,1,1
4.005073208,1,0,1,1,1,1,1,1
4.005073917,0,0,1,1,1,1,1,1
4.005131458,1,0,1,1,1,1,1,1
4.005131500,0,0,1,1,1,1,1,1
4.005136417,1,0,1,1,1,1,1,1
4.005136500,0,0,1,1,1,1,1,1
4.005138875,1,0,1,1,1,1,1,1
4.005139333,0,0,1,1,1,1,1,1
4.005140875,1,0,1,1,1,1,1,1
4.005141208,0,0,1,1,1,1,1,1
4.005143542,1,0,1,1,1,1,1,1
4.005143583,0,0,1,1,1,1,1,1
4.005144708,1,0,1,1,1,1,1,1
4.005145167,0,0,1,1,1,1,1,1
4.005220792,1,0,1,1,1,1,1,1
4.005221583,0,0,1,1,1,1,1,1
4.005223833,1,0,1,1,1,1,1,1
4.005224250,0,0,1,1,1,1,1,1
4.005226083,1,0,1,1,1,1,1,1
4.005228083,0,0,1,1,1,1,1,1
4.005231708,1,0,1,1,1,1,1,1
4.005232042,0,0,1,1,1,1,1,1
4.005244000,1,0,1,1,1,1,1,1
4.005244250,0,0,1,1,1,1,1,1
4.005274833,1,0,1,1,1,1,1,1
4.005276833,0,0,1,1,1,1,1,1
4.005288000,1,0,1,1,1,1,1,1
4.005288417,0,0,1,1,1,1,1,1
4.005307708,1,0,1,1,1,1,1,1
4.005309917,0,0,1,1,1,1,1,1
4.005315083,1,0,1,1,1,1,1,1
4.005316375,0,0,1,1,1,1,1,1
4.005339542,1,0,1,1,1,1,1,1
4.005339667,0,0,1,1,1,1,1,1
4.005346875,1,0,1,1,1,1,1,1
4.005347208,0,0,1,1,1,1,1,1
4.005357542,1,0,1,1,1,1,1,1
4.005358042,0,0,1,1,1,1,1,1
4.005411250,0,1,1,1,1,1,1,1
4.005411292,0,0,1,1,1,1,1,1
4.005417500,0,1,1,1,1,1,1,1
4.005417792,0,0,1,1,1,1,1,1
4.005419792,0,1,1,1,1,1,1,1
4.005419833,0,0,1,1,1,1,1,1
4.005449708,0,1,1,1,1,1,1,1
4.005449792,0,0,1,1,1,1,1,1
4.005452000,0,1,1,1,1,1,1,1
4.005452042,0,0,1,1,1,1,1,1
4.005977458,0,1,1,1,1,1,1,1
4.005977708,0,0,1,1,1,1,1,1
4.005995417,0,1,1,1,1,1,1,1
4.005995792,0,0,1,1,1,1,1,1
4.006015292,0,1,1,1,1,1,1,1
4.006015333,0,0,1,1,1,1,1,1
4.006023917,0,1,1,1,1,1,1,1
4.006023958,0,0,1,1,1,1,1,1
4.006029417,0,1,1,1,1,1,1,1
4.006030542,0,0,1,1,1,1,1,1
4.006031625,0,1,1,1,1,1,1,1
4.006031708,0,0,1,1,1,1,1,1
4.006034458,0,1,1,1,1,1,1,1
4.006034833,0,0,1,1,1,1,1,1
4.006035333,0,1,1,1,1,1,1,1
4.006036333,0,0,1,1,1,1,1,1
4.006038500,0,1,1,1,1,1,1,1
4.006039500,0,0,1,1,1,1,1,1
4.006042083,0,1,1,1,1,1,1,1
4.006042958,0,0,1,1,1,1,1,1
4.006051750,0,1,1,1,1,1,1,1
4.006052125,0,0,1,1,1,1,1,1
4.006055792,0,1,1,1,1,1,1,1
4.006058042,0,0,1,1,1,1,1,1
4.006059708,0,1,1,1,1,1,1,1
4.006061500,0,0,1,1,1,1,1,1
4.006066500,0,1,1,1,1,1,1,1
4.006067958,0,0,1,1,1,1,1,1
4.006072458,0,1,1,1,1,1,1,1
4.006072708,0,0,1,1,1,1,1,1
4.006077583,0,1,1,1,1,1,1,1
4.006077625,0,0,1,1,1,1,1,1
4.006080292,0,1,1,1,1,1,1,1
4.006082417,0,0,1,1,1,1,1,1
4.006086958,0,1,1,1,1,1,1,1
4.006087458,0,0,1,1,1,1,1,1
4.006088167,0,1,1,1,1,1,1,1
4.006090167,0,0,1,1,1,1,1,1
4.006094042,0,1,1,1,1,1,1,1
4.006095583,0,0,1,1,1,1,1,1
4.006096875,0,1,1,1,1,1,1,1
4.006097292,0,0,1,1,1,1,1,1
4.006097792,0,1,1,1,1,1,1,1
4.006097917,0,0,1,1,1,1,1,1
4.006098833,0,1,1,1,1,1,1,1
4.006100625,0,0,1,1,1,1,1,1
4.006101417,0,1,1,1,1,1,1,1
4.006101750,0,0,1,1,1,1,1,1
4.006102792,0,1,1,1,1,1,1,1
4.006103167,0,0,1,1,1,1,1,1
4.006103667,0,1,1,1,1,1,1,1
4.006104458,0,0,1,1,1,1,1,1
4.006106708,0,1,1,1,1,1,1,1
4.006108125,0,0,1,1,1,1,1,1
4.006109667,0,1,1,1,1,1,1,1
4.006110208,0,0,1,1,1,1,1,1
4.006114875,0,1,1,1,1,1,1,1
4.006115083,0,0,1,1,1,1,1,1
4.006116167,0,1,1,1,1,1,1,1
4.006116625,0,0,1,1,1,1,1,1
4.006118875,0,1,1,1,1,1,1,1
4.006120875,0,0,1,1,1,1,1,1
4.006122458,0,1,1,1,1,1,1,1
4.006122500,0,0,1,1,1,1,1,1
4.006123083,0,1,1,1,1,1,1,1
4.006123542,0,0,1,1,1,1,1,1
4.006125500,0,1,1,1,1,1,1,1
4.006125542,0,0,1,1,1,1,1,1
4.006127000,0,1,1,1,1,1,1,1
4.006128292,0,0,1,1,1,1,1,1
4.006130417,0,1,1,1,1,1,1,1
4.006130833,0,0,1,1,1,1,1,1
4.006131583,0,1,1,1,1,1,1,1
4.006132333,0,0,1,1,1,1,1,1
4.006135708,0,1,1,1,1,1,1,1
4.006136500,0,0,1,1,1,1,1,1
4.006139500,0,1,1,1,1,1,1,1
4.006139542,0,0,1,1,1,1,1,1
4.006142167,0,1,1,1,1,1,1,1
4.006143542,0,0,1,1,1,1,1,1
4.006144667,0,1,1,1,1,1,1,1
4.006145333,0,0,1,1,1,1,1,1
4.006148875,0,1,1,1,1,1,1,1
4.006149750,0,0,1,1,1,1,1,1
4.006150750,0,1,1,1,1,1,1,1
4.006150792,0,0,1,1,1,1,1,1
4.006152250,0,1,1,1,1,1,1,1
4.006152458,0,0,1,1,1,1,1,1
4.006155500,0,1,1,1,1,1,1,1
4.006156167,0,0,1,1,1,1,1,1
4.006158917,0,1,1,1,1,1,1,1
4.006159083,0,0,1,1,1,1,1,1
4.006160667,0,1,1,1,1,1,1,1
4.006167375,0,0,1,1,1,1,1,1
4.006168833,0,1,1,1,1,1,1,1
4.006180042,0,0,1,1,1,1,1,1
4.006181000,0,1,1,1,1,1,1,1
4.006183625,0,0,1,1,1,1,1,1
4.006184750,0,1,1,1,1,1,1,1
4.006191833,0,0,1,1,1,1,1,1
4.006192917,0,1,1,1,1,1,1,1
4.006197958,0,0,1,1,1,1,1,1
4.006198833,0,1,1,1,1,1,1,1
4.006199333,0,0,1,1,1,1,1,1
4.006200250,0,1,1,1,1,1,1,1
4.006200792,0,0,1,1,1,1,1,1
4.006201333,0,1,1,1,1,1,1,1
4.006202125,0,0,1,1,1,1,1,1
4.006203500,0,1,1,1,1,1,1,1
4.006203917,0,0,1,1,1,1,1,1
4.006205542,0,1,1,1,1,1,1,1
4.006205833,0,0,1,1,1,1,1,1
4.006206667,0,1,1,1,1,1,1,1
4.006210750,0,0,1,1,1,1,1,1
4.006211583,0,1,1,1,1,1,1,1
4.006214333,0,0,1,1,1,1,1,1
4.006215292,0,1,1,1,1,1,1,1
4.006224083,0,0,1,1,1,1,1,1
4.006225208,0,1,1,1,1,1,1,1
4.006230500,0,0,1,1,1,1,1,1
4.006231750,0,1,1,1,1,1,1,1
4.006234417,0,0,1,1,1,1,1,1
4.006235333,0,1,1,1,1,1,1,1
4.006240417,0,0,1,1,1,1,1,1
4.006241375,0,1,1,1,1,1,1,1
4.006266417,0,0,1,1,1,1,1,1
4.006268875,0,1,1,1,1,1,1,1
4.006268917,0,0,1,1,1,1,1,1
4.006270000,0,1,1,1,1,1,1,1
4.006270750,0,0,1,1,1,1,1,1
4.006271875,0,1,1,1,1,1,1,1
4.006275500,0,0,1,1,1,1,1,1
4.006277000,0,1,1,1,1,1,1,1
4.006278958,0,0,1,1,1,1,1,1
4.006283542,0,1,1,1,1,1,1,1
4.006286250,0,0,1,1,1,1,1,1
4.006287833,0,1,1,1,1,1,1,1
4.006289458,0,0,1,1,1,1,1,1
4.006291542,0,1,1,1,1,1,1,1
4.006294708,0,0,1,1,1,1,1,1
4.006295875,0,1,1,1,1,1,1,1
4.006296917,0,0,1,1,1,1,1,1
4.006299708,0,1,1,1,1,1,1,1
4.006299750,0,0,1,1,1,1,1,1
4.006301708,0,1,1,1,1,1,1,1
4.006301833,0,0,1,1,1,1,1,1
4.006302667,0,1,1,1,1,1,1,1
4.006302875,0,0,1,1,1,1,1,1
4.006303625,0,1,1,1,1,1,1,1
4.006304375,0,0,1,1,1,1,1,1
4.006305292,0,1,1,1,1,1,1,1
4.006305792,0,0,1,1,1,1,1,1
4.006306292,0,1,1,1,1,1,1,1
4.006310458,0,0,1,1,1,1,1,1
4.006311792,0,1,1,1,1,1,1,1
4.006312292,0,0,1,1,1,1,1,1
4.006313792,0,1,1,1,1,1,1,1
4.006313958,0,0,1,1,1,1,1,1
4.006315208,0,1,1,1,1,1,1,1
4.006315458,0,0,1,1,1,1,1,1
4.006316917,0,1,1,1,1,1,1,1
4.006319333,0,0,1,1,1,1,1,1
4.006320625,0,1,1,1,1,1,1,1
4.006320917,0,0,1,1,1,1,1,1
4.006321792,0,1,1,1,1,1,1,1
4.006322500,0,0,1,1,1,1,1,1
4.006324500,0,1,1,1,1,1,1,1
4.006324625,0,0,1,1,1,1,1,1
4.006326042,0,1,1,1,1,1,1,1
4.006326708,0,0,1,1,1,1,1,1
4.006328000,0,1,1,1,1,1,1,1
4.006329333,0,0,1,1,1,1,1,1
4.006330333,0,1,1,1,1,1,1,1
4.006332000,0,0,1,1,1,1,1,1
4.006333583,0,1,1,1,1,1,1,1
4.006333625,0,0,1,1,1,1,1,1
4.006337000,0,1,1,1,1,1,1,1
4.006337625,0,0,1,1,1,1,1,1
4.006341792,0,1,1,1,1,1,1,1
4.006342292,0,0,1,1,1,1,1,1
4.006346417,0,1,1,1,1,1,1,1
4.006346792,0,0,1,1,1,1,1,1
4.006348042,0,1,1,1,1,1,1,1
4.006348708,0,0,1,1,1,1,1,1
4.006350708,0,1,1,1,1,1,1,1
4.006351750,0,0,1,1,1,1,1,1
4.006355208,0,1,1,1,1,1,1,1
4.006355333,0,0,1,1,1,1,1,1
4.006378458,0,1,1,1,1,1,1,1
4.006378625,0,0,1,1,1,1,1,1
4.006389375,0,1,1,1,1,1,1,1
4.006389458,0,0,1,1,1,1,1,1
4.006393125,0,1,1,1,1,1,1,1
4.006393167,0,0,1,1,1,1,1,1
4.006411500,0,1,1,1,1,1,1,1
4.006412083,0,0,1,1,1,1,1,1
4.006414458,0,1,1,1,1,1,1,1
4.006415042,0,0,1,1,1,1,1,1
4.006473292,0,1,1,1,1,1,1,1
4.006473542,0,0,1,1,1,1,1,1
4.006482125,0,1,1,1,1,1,1,1
4.006482333,0,0,1,1,1,1,1,1
4.006483083,0,1,1,1,1,1,1,1
4.006483167,0,0,1,1,1,1,1,1
4.006486833,0,1,1,1,1,1,1,1
4.006486917,0,0,1,1,1,1,1,1
4.006493750,0,1,1,1,1,1,1,1
4.006493875,0,0,1,1,1,1,1,1
4.006495417,0,1,1,1,1,1,1,1
4.006495750,0,0,1,1,1,1,1,1
4.006498333,0,1,1,1,1,1,1,1
4.006498708,0,0,1,1,1,1,1,1
4.006503875,0,1,1,1,1,1,1,1
4.006504542,0,0,1,1,1,1,1,1
4.006506417,0,1,1,1,1,1,1,1
4.006506583,0,0,1,1,1,1,1,1
4.006509042,0,1,1,1,1,1,1,1
4.006509833,0,0,1,1,1,1,1,1
4.006513125,0,1,1,1,1,1,1,1
4.006514500,0,0,1,1,1,1,1,1
4.006517625,0,1,1,1,1,1,1,1
4.006517958,0,0,1,1,1,1,1,1
4.006521625,0,1,1,1,1,1,1,1
4.006524542,0,0,1,1,1,1,1,1
4.006525917,0,1,1,1,1,1,1,1
4.006526083,0,0,1,1,1,1,1,1
4.006526958,0,1,1,1,1,1,1,1
4.006527000,0,0,1,1,1,1,1,1
